CaseMasterID,CrimeNo,CaseNo,CrimeRegisteredDate,PoliceStationID,DistrictID,GravityOffenceID,CrimeMajorHeadID,CrimeMinorHeadID,CaseStatusID,IncidentFromDate,IncidentToDate,latitude,longitude,BriefFacts
15397,100050019202413166,202413166,2024-07-22,19,5,2,5,12,3,2024-07-22 12:38:02,2024-07-22 12:38:02,15.432121,74.987987,Drug Possession reported near Hubballi-Dharwad PS-1 jurisdiction.
15398,100050021202411062,202411062,2024-03-13,21,5,1,5,11,1,2024-03-13 05:46:58,2024-03-13 05:46:58,15.223676,75.04636,Drug Peddling reported near Hubballi-Dharwad PS-3 jurisdiction.
15399,100070030202512982,202512982,2025-08-27,30,7,1,6,13,2,2025-08-27 06:57:47,2025-08-27 06:57:47,15.19582,77.016698,Rioting reported near Ballari PS-1 jurisdiction.
15400,100010004202408240,202408240,2024-01-20,4,1,2,2,6,2,2024-01-20 21:09:30,2024-01-20 21:09:30,12.852323,77.584019,Chain Snatching reported near Bengaluru PS-4 jurisdiction.
15401,100050020202414444,202414444,2024-02-21,20,5,2,2,5,4,2024-02-21 18:47:29,2024-02-21 18:47:29,15.27448,75.044339,Vehicle Theft reported near Hubballi-Dharwad PS-2 jurisdiction.
15402,100010003202409344,202409344,2024-12-06,3,1,2,4,9,3,2024-12-06 10:06:49,2024-12-06 10:06:49,13.008786,77.694935,Online Financial Fraud reported near Bengaluru PS-3 jurisdiction.
15403,100030009202507584,202507584,2025-04-02,9,3,1,2,5,1,2025-04-02 02:49:58,2025-04-02 02:49:58,13.006304,74.699349,Vehicle Theft reported near Mangaluru PS-1 jurisdiction.
15404,100080036202510714,202510714,2025-04-24,36,8,1,5,11,2,2025-04-24 17:08:53,2025-04-24 17:08:53,13.458674,77.151742,Drug Peddling reported near Tumakuru PS-2 jurisdiction.
15405,100010004202506938,202506938,2025-10-02,4,1,1,2,6,2,2025-10-02 18:08:34,2025-10-02 18:08:34,12.857844,77.571363,Chain Snatching reported near Bengaluru PS-4 jurisdiction.
15406,100050022202513429,202513429,2025-03-02,22,5,1,2,6,1,2025-03-02 17:50:56,2025-03-02 17:50:56,15.264975,75.054752,Chain Snatching reported near Hubballi-Dharwad PS-4 jurisdiction.
15407,100040017202613837,202613837,2026-06-09,17,4,1,3,8,2,2026-06-09 16:45:29,2026-06-09 16:45:29,15.858596,74.592581,Dowry Harassment reported near Belagavi PS-3 jurisdiction.
15408,100030009202604114,202604114,2026-05-15,9,3,1,2,5,1,2026-05-15 01:15:28,2026-05-15 01:15:28,13.014036,74.716054,Vehicle Theft reported near Mangaluru PS-1 jurisdiction.
15409,100010001202609159,202609159,2026-05-26,1,1,2,4,9,1,2026-05-26 12:11:59,2026-05-26 12:11:59,12.833802,77.534511,Online Financial Fraud reported near Bengaluru PS-1 jurisdiction.
15410,100090043202614197,202614197,2026-01-01,43,9,1,3,8,1,2026-01-01 09:15:38,2026-01-01 09:15:38,13.955696,75.668556,Dowry Harassment reported near Shivamogga PS-3 jurisdiction.
15411,100010001202409694,202409694,2024-03-21,1,1,2,4,9,3,2024-03-21 11:57:39,2024-03-21 11:57:39,12.829055,77.523141,Online Financial Fraud reported near Bengaluru PS-1 jurisdiction.
15412,100030009202614997,202614997,2026-05-23,9,3,1,1,2,2,2026-05-23 11:25:56,2026-05-23 11:25:56,13.008506,74.691472,Grievous Hurt reported near Mangaluru PS-1 jurisdiction.
15413,100010004202400835,202400835,2024-05-11,4,1,1,2,6,2,2024-05-11 22:38:14,2024-05-11 22:38:14,12.840499,77.574732,Chain Snatching reported near Bengaluru PS-4 jurisdiction.
15414,100010003202609073,202609073,2026-04-12,3,1,2,2,6,2,2026-04-12 19:29:40,2026-04-12 19:29:40,13.008577,77.723521,Chain Snatching reported near Bengaluru PS-3 jurisdiction.
15415,100080037202510731,202510731,2025-10-01,37,8,1,1,3,1,2025-10-01 12:01:26,2025-10-01 12:01:26,13.234076,77.025467,Attempt to Murder reported near Tumakuru PS-3 jurisdiction.
15416,100070034202409932,202409932,2024-03-04,34,7,1,1,2,2,2024-03-04 02:53:54,2024-03-04 02:53:54,15.273866,77.02978,Grievous Hurt reported near Ballari PS-5 jurisdiction.
15417,100020006202610119,202610119,2026-03-16,6,2,1,4,9,1,2026-03-16 22:20:40,2026-03-16 22:20:40,12.321242,76.647151,Online Financial Fraud reported near Mysuru PS-2 jurisdiction.
15418,100060027202501577,202501577,2025-08-30,27,6,1,5,11,1,2025-08-30 21:58:46,2025-08-30 21:58:46,17.339609,76.760176,Drug Peddling reported near Kalaburagi PS-4 jurisdiction.
15419,100060026202403625,202403625,2024-11-22,26,6,1,5,11,4,2024-11-22 23:46:06,2024-11-22 23:46:06,17.218087,76.871121,Drug Peddling reported near Kalaburagi PS-3 jurisdiction.
15420,100060025202504345,202504345,2025-08-10,25,6,2,5,11,1,2025-08-10 22:21:01,2025-08-10 22:21:01,17.400272,76.887978,Drug Peddling reported near Kalaburagi PS-2 jurisdiction.
15421,100060026202515612,202515612,2025-06-25,26,6,1,1,3,1,2025-06-25 22:13:35,2025-06-25 22:13:35,17.189256,76.860466,Attempt to Murder reported near Kalaburagi PS-3 jurisdiction.
15422,100020008202601946,202601946,2026-04-02,8,2,1,3,8,2,2026-04-02 22:40:19,2026-04-02 22:40:19,12.260603,76.606767,Dowry Harassment reported near Mysuru PS-4 jurisdiction.
15423,100070030202501624,202501624,2025-07-28,30,7,2,6,13,4,2025-07-28 19:25:46,2025-07-28 19:25:46,15.186018,77.030262,Rioting reported near Ballari PS-1 jurisdiction.
15424,100030012202504857,202504857,2025-08-27,12,3,2,2,5,1,2025-08-27 04:18:37,2025-08-27 04:18:37,13.066049,74.804206,Vehicle Theft reported near Mangaluru PS-4 jurisdiction.
15425,100030010202400028,202400028,2024-01-05,10,3,2,2,5,1,2024-01-05 03:28:29,2024-01-05 03:28:29,13.013421,74.914238,Vehicle Theft reported near Mangaluru PS-2 jurisdiction.
15426,100060028202409971,202409971,2024-09-20,28,6,2,2,6,2,2024-09-20 01:01:36,2024-09-20 01:01:36,17.312662,76.774783,Chain Snatching reported near Kalaburagi PS-5 jurisdiction.
15427,100010001202412133,202412133,2024-02-22,1,1,2,2,4,3,2024-02-22 05:03:25,2024-02-22 05:03:25,12.813332,77.538336,House Burglary reported near Bengaluru PS-1 jurisdiction.
15428,100070031202405635,202405635,2024-06-16,31,7,1,6,13,1,2024-06-16 20:50:31,2024-06-16 20:50:31,15.223346,76.85075,Rioting reported near Ballari PS-2 jurisdiction.
15429,100060024202604285,202604285,2026-06-07,24,6,1,5,11,2,2026-06-07 23:59:16,2026-06-07 23:59:16,17.27526,76.879253,Drug Peddling reported near Kalaburagi PS-1 jurisdiction.
15430,100010004202406432,202406432,2024-04-08,4,1,1,2,6,3,2024-04-08 21:24:38,2024-04-08 21:24:38,12.835446,77.575638,Chain Snatching reported near Bengaluru PS-4 jurisdiction.
15431,100030012202513629,202513629,2025-01-08,12,3,1,5,11,2,2025-01-08 11:36:11,2025-01-08 11:36:11,13.060133,74.823567,Drug Peddling reported near Mangaluru PS-4 jurisdiction.
15432,100070031202513334,202513334,2025-09-03,31,7,2,5,12,1,2025-09-03 10:35:17,2025-09-03 10:35:17,15.236895,76.856137,Drug Possession reported near Ballari PS-2 jurisdiction.
15433,100010002202508340,202508340,2025-01-11,2,1,1,4,9,1,2025-01-11 15:43:49,2025-01-11 15:43:49,12.899613,77.666035,Online Financial Fraud reported near Bengaluru PS-2 jurisdiction.
15434,100040016202612441,202612441,2026-01-08,16,4,1,2,4,2,2026-01-08 17:31:17,2026-01-08 17:31:17,15.976591,74.449234,House Burglary reported near Belagavi PS-2 jurisdiction.
15435,100020005202613772,202613772,2026-01-25,5,2,1,1,2,1,2026-01-25 17:37:32,2026-01-25 17:37:32,12.156956,76.561143,Grievous Hurt reported near Mysuru PS-1 jurisdiction.
15436,100030014202414299,202414299,2024-06-22,14,3,1,1,2,3,2024-06-22 20:39:02,2024-06-22 20:39:02,13.010035,74.900104,Grievous Hurt reported near Mangaluru PS-6 jurisdiction.
15437,100060029202515159,202515159,2025-08-10,29,6,1,6,14,3,2025-08-10 11:12:42,2025-08-10 11:12:42,17.446633,76.898634,Public Nuisance reported near Kalaburagi PS-6 jurisdiction.
15438,100070032202609450,202609450,2026-04-09,32,7,2,6,13,1,2026-04-09 18:39:32,2026-04-09 18:39:32,14.980927,76.857121,Rioting reported near Ballari PS-3 jurisdiction.
15439,100040018202412336,202412336,2024-11-16,18,4,2,4,9,2,2024-11-16 04:02:00,2024-11-16 04:02:00,15.882212,74.62297,Online Financial Fraud reported near Belagavi PS-4 jurisdiction.
15440,100040015202414974,202414974,2024-08-18,15,4,2,5,11,2,2024-08-18 21:54:56,2024-08-18 21:54:56,15.910513,74.515177,Drug Peddling reported near Belagavi PS-1 jurisdiction.
15441,100010004202600978,202600978,2026-03-02,4,1,1,2,6,2,2026-03-02 19:01:05,2026-03-02 19:01:05,12.851156,77.590671,Chain Snatching reported near Bengaluru PS-4 jurisdiction.
15442,100050020202416517,202416517,2024-10-31,20,5,2,2,5,3,2024-10-31 21:00:34,2024-10-31 21:00:34,15.301471,75.064103,Vehicle Theft reported near Hubballi-Dharwad PS-2 jurisdiction.
15443,100060027202501643,202501643,2025-08-13,27,6,2,5,11,2,2025-08-13 20:34:25,2025-08-13 20:34:25,17.350544,76.745948,Drug Peddling reported near Kalaburagi PS-4 jurisdiction.
15444,100030010202513453,202513453,2025-01-17,10,3,1,3,8,3,2025-01-17 09:41:50,2025-01-17 09:41:50,12.989268,74.933063,Dowry Harassment reported near Mangaluru PS-2 jurisdiction.
15445,100010003202517493,202517493,2025-09-15,3,1,1,3,8,4,2025-09-15 08:27:50,2025-09-15 08:27:50,13.005953,77.69903,Dowry Harassment reported near Bengaluru PS-3 jurisdiction.
15446,100010003202517947,202517947,2025-06-14,3,1,1,3,7,1,2025-06-14 01:51:14,2025-06-14 01:51:14,13.006973,77.697877,Assault on Woman reported near Bengaluru PS-3 jurisdiction.
15447,100020006202412265,202412265,2024-10-30,6,2,1,1,2,1,2024-10-30 16:46:17,2024-10-30 16:46:17,12.312793,76.674204,Grievous Hurt reported near Mysuru PS-2 jurisdiction.
15448,100060029202401485,202401485,2024-03-15,29,6,1,5,11,1,2024-03-15 20:03:49,2024-03-15 20:03:49,17.475988,76.886145,Drug Peddling reported near Kalaburagi PS-6 jurisdiction.
15449,100060024202502165,202502165,2025-12-16,24,6,2,5,11,2,2025-12-16 22:44:40,2025-12-16 22:44:40,17.289352,76.886569,Drug Peddling reported near Kalaburagi PS-1 jurisdiction.
15450,100010002202407595,202407595,2024-09-07,2,1,2,2,6,1,2024-09-07 19:01:16,2024-09-07 19:01:16,12.884875,77.661615,Chain Snatching reported near Bengaluru PS-2 jurisdiction.
15451,100020005202415228,202415228,2024-10-25,5,2,1,6,14,3,2024-10-25 04:03:19,2024-10-25 04:03:19,12.165456,76.563854,Public Nuisance reported near Mysuru PS-1 jurisdiction.
15452,100100050202413905,202413905,2024-11-07,50,10,1,3,7,2,2024-11-07 10:38:31,2024-11-07 10:38:31,14.333951,75.883504,Assault on Woman reported near Davanagere PS-5 jurisdiction.
15453,100020006202515106,202515106,2025-06-17,6,2,2,4,9,1,2025-06-17 13:57:54,2025-06-17 13:57:54,12.313585,76.662425,Online Financial Fraud reported near Mysuru PS-2 jurisdiction.
15454,100020005202411372,202411372,2024-04-04,5,2,2,5,11,2,2024-04-04 19:23:13,2024-04-04 19:23:13,12.185777,76.552936,Drug Peddling reported near Mysuru PS-1 jurisdiction.
15455,100090044202412588,202412588,2024-07-25,44,9,1,3,8,4,2024-07-25 17:13:04,2024-07-25 17:13:04,13.909174,75.439096,Dowry Harassment reported near Shivamogga PS-4 jurisdiction.
15456,100020008202411023,202411023,2024-04-21,8,2,1,3,8,1,2024-04-21 18:13:14,2024-04-21 18:13:14,12.262515,76.604761,Dowry Harassment reported near Mysuru PS-4 jurisdiction.
15457,100010002202403838,202403838,2024-10-31,2,1,1,4,9,3,2024-10-31 14:00:14,2024-10-31 14:00:14,12.906225,77.670606,Online Financial Fraud reported near Bengaluru PS-2 jurisdiction.
15458,100030009202413646,202413646,2024-10-12,9,3,1,1,2,2,2024-10-12 07:12:01,2024-10-12 07:12:01,12.990992,74.696824,Grievous Hurt reported near Mangaluru PS-1 jurisdiction.
15459,100020005202405527,202405527,2024-03-19,5,2,1,3,8,1,2024-03-19 21:37:59,2024-03-19 21:37:59,12.157091,76.577497,Dowry Harassment reported near Mysuru PS-1 jurisdiction.
15460,100060027202408291,202408291,2024-07-13,27,6,1,5,11,2,2024-07-13 20:12:09,2024-07-13 20:12:09,17.358789,76.777277,Drug Peddling reported near Kalaburagi PS-4 jurisdiction.
15461,100030013202509718,202509718,2025-10-03,13,3,1,2,5,2,2025-10-03 01:35:26,2025-10-03 01:35:26,12.778371,74.730628,Vehicle Theft reported near Mangaluru PS-5 jurisdiction.
15462,100010002202509840,202509840,2025-10-11,2,1,1,2,6,1,2025-10-11 23:20:24,2025-10-11 23:20:24,12.899506,77.672694,Chain Snatching reported near Bengaluru PS-2 jurisdiction.
15463,100100046202517997,202517997,2025-12-01,46,10,1,5,12,1,2025-12-01 02:02:27,2025-12-01 02:02:27,14.593152,76.04773,Drug Possession reported near Davanagere PS-1 jurisdiction.
15464,100070034202511648,202511648,2025-09-02,34,7,1,6,14,2,2025-09-02 04:30:58,2025-09-02 04:30:58,15.261782,77.031829,Public Nuisance reported near Ballari PS-5 jurisdiction.
15465,100100046202510552,202510552,2025-11-29,46,10,2,4,10,3,2025-11-29 23:30:58,2025-11-29 23:30:58,14.603414,76.019911,Phishing / Identity Theft reported near Davanagere PS-1 jurisdiction.
15466,100010004202500245,202500245,2025-10-07,4,1,1,4,9,3,2025-10-07 17:31:32,2025-10-07 17:31:32,12.834372,77.573792,Online Financial Fraud reported near Bengaluru PS-4 jurisdiction.
15467,100030011202403052,202403052,2024-03-11,11,3,2,2,5,4,2024-03-11 01:52:33,2024-03-11 01:52:33,12.874652,74.768692,Vehicle Theft reported near Mangaluru PS-3 jurisdiction.
15468,100060027202503166,202503166,2025-03-16,27,6,1,5,11,2,2025-03-16 22:45:36,2025-03-16 22:45:36,17.350605,76.739226,Drug Peddling reported near Kalaburagi PS-4 jurisdiction.
15469,100030014202614946,202614946,2026-01-01,14,3,1,1,2,1,2026-01-01 15:58:32,2026-01-01 15:58:32,13.006764,74.88851,Grievous Hurt reported near Mangaluru PS-6 jurisdiction.
15470,100080038202514128,202514128,2025-05-25,38,8,1,1,1,2,2025-05-25 00:47:16,2025-05-25 00:47:16,13.427543,77.117366,Murder reported near Tumakuru PS-4 jurisdiction.
15471,100060027202601517,202601517,2026-01-08,27,6,1,5,11,3,2026-01-08 22:45:22,2026-01-08 22:45:22,17.326951,76.749873,Drug Peddling reported near Kalaburagi PS-4 jurisdiction.
15472,100070031202413875,202413875,2024-06-02,31,7,1,3,8,2,2024-06-02 17:24:45,2024-06-02 17:24:45,15.204005,76.824214,Dowry Harassment reported near Ballari PS-2 jurisdiction.
15473,100010001202409778,202409778,2024-04-26,1,1,1,2,6,3,2024-04-26 22:48:18,2024-04-26 22:48:18,12.819246,77.50843,Chain Snatching reported near Bengaluru PS-1 jurisdiction.
15474,100010003202505504,202505504,2025-11-30,3,1,1,2,6,2,2025-11-30 23:50:23,2025-11-30 23:50:23,13.016178,77.695476,Chain Snatching reported near Bengaluru PS-3 jurisdiction.
15475,100070034202601149,202601149,2026-02-20,34,7,2,6,13,1,2026-02-20 18:48:36,2026-02-20 18:48:36,15.258136,77.018067,Rioting reported near Ballari PS-5 jurisdiction.
15476,100020005202405781,202405781,2024-03-22,5,2,1,3,8,1,2024-03-22 20:24:18,2024-03-22 20:24:18,12.160024,76.556825,Dowry Harassment reported near Mysuru PS-1 jurisdiction.
15477,100010001202609551,202609551,2026-03-08,1,1,2,2,6,1,2026-03-08 19:25:43,2026-03-08 19:25:43,12.847424,77.53069,Chain Snatching reported near Bengaluru PS-1 jurisdiction.
15478,100010002202517775,202517775,2025-11-30,2,1,2,5,12,3,2025-11-30 09:53:37,2025-11-30 09:53:37,12.880215,77.661002,Drug Possession reported near Bengaluru PS-2 jurisdiction.
15479,100030013202413430,202413430,2024-02-23,13,3,1,1,1,1,2024-02-23 14:43:54,2024-02-23 14:43:54,12.779032,74.728926,Murder reported near Mangaluru PS-5 jurisdiction.
15480,100020007202517830,202517830,2025-01-24,7,2,1,1,2,1,2025-01-24 17:05:45,2025-01-24 17:05:45,12.364177,76.690511,Grievous Hurt reported near Mysuru PS-3 jurisdiction.
15481,100030014202408036,202408036,2024-08-31,14,3,1,2,5,1,2024-08-31 00:56:36,2024-08-31 00:56:36,13.032663,74.868995,Vehicle Theft reported near Mangaluru PS-6 jurisdiction.
15482,100010003202407199,202407199,2024-01-19,3,1,2,4,9,1,2024-01-19 13:10:18,2024-01-19 13:10:18,13.01668,77.697926,Online Financial Fraud reported near Bengaluru PS-3 jurisdiction.
15483,100040018202511007,202511007,2025-10-26,18,4,2,6,13,1,2025-10-26 17:13:20,2025-10-26 17:13:20,15.884321,74.603573,Rioting reported near Belagavi PS-4 jurisdiction.
15484,100040017202617465,202617465,2026-02-07,17,4,1,2,4,1,2026-02-07 19:41:45,2026-02-07 19:41:45,15.871905,74.608217,House Burglary reported near Belagavi PS-3 jurisdiction.
15485,100050019202516504,202516504,2025-09-23,19,5,1,5,11,2,2025-09-23 08:53:00,2025-09-23 08:53:00,15.408536,74.999714,Drug Peddling reported near Hubballi-Dharwad PS-1 jurisdiction.
15486,100030010202402938,202402938,2024-08-27,10,3,2,2,5,1,2024-08-27 00:55:07,2024-08-27 00:55:07,13.012366,74.913871,Vehicle Theft reported near Mangaluru PS-2 jurisdiction.
15487,100030009202509280,202509280,2025-07-30,9,3,2,2,5,2,2025-07-30 00:42:38,2025-07-30 00:42:38,13.025454,74.719541,Vehicle Theft reported near Mangaluru PS-1 jurisdiction.
15488,100080035202517550,202517550,2025-10-24,35,8,1,3,7,1,2025-10-24 08:51:22,2025-10-24 08:51:22,13.258525,77.135519,Assault on Woman reported near Tumakuru PS-1 jurisdiction.
15489,100020005202412430,202412430,2024-10-27,5,2,1,4,10,1,2024-10-27 22:16:19,2024-10-27 22:16:19,12.162494,76.557696,Phishing / Identity Theft reported near Mysuru PS-1 jurisdiction.
15490,100040015202411846,202411846,2024-03-10,15,4,1,3,8,1,2024-03-10 15:35:24,2024-03-10 15:35:24,15.899419,74.508152,Dowry Harassment reported near Belagavi PS-1 jurisdiction.
15491,100060025202409756,202409756,2024-01-07,25,6,1,5,11,3,2024-01-07 22:06:37,2024-01-07 22:06:37,17.37079,76.908276,Drug Peddling reported near Kalaburagi PS-2 jurisdiction.
15492,100010002202401352,202401352,2024-09-29,2,1,1,4,9,1,2024-09-29 17:59:21,2024-09-29 17:59:21,12.897075,77.653533,Online Financial Fraud reported near Bengaluru PS-2 jurisdiction.
15493,100060027202507362,202507362,2025-08-02,27,6,2,5,11,2,2025-08-02 22:59:00,2025-08-02 22:59:00,17.343354,76.758728,Drug Peddling reported near Kalaburagi PS-4 jurisdiction.
15494,100030009202415953,202415953,2024-04-13,9,3,1,6,13,2,2024-04-13 09:05:05,2024-04-13 09:05:05,13.003248,74.694463,Rioting reported near Mangaluru PS-1 jurisdiction.
15495,100010002202510232,202510232,2025-10-24,2,1,1,4,10,1,2025-10-24 08:02:03,2025-10-24 08:02:03,12.898989,77.669193,Phishing / Identity Theft reported near Bengaluru PS-2 jurisdiction.
15496,100070033202513316,202513316,2025-12-07,33,7,1,1,3,2,2025-12-07 20:20:53,2025-12-07 20:20:53,15.067862,76.83994,Attempt to Murder reported near Ballari PS-4 jurisdiction.
15497,100020007202505240,202505240,2025-02-09,7,2,1,3,8,3,2025-02-09 22:27:56,2025-02-09 22:27:56,12.354249,76.687082,Dowry Harassment reported near Mysuru PS-3 jurisdiction.
15498,100080039202613382,202613382,2026-02-25,39,8,2,6,14,1,2026-02-25 12:43:53,2026-02-25 12:43:53,13.421915,77.101803,Public Nuisance reported near Tumakuru PS-5 jurisdiction.
15499,100050019202412810,202412810,2024-11-15,19,5,1,5,11,2,2024-11-15 15:10:54,2024-11-15 15:10:54,15.409227,74.989515,Drug Peddling reported near Hubballi-Dharwad PS-1 jurisdiction.
15500,100070031202503112,202503112,2025-02-11,31,7,2,6,13,3,2025-02-11 17:26:49,2025-02-11 17:26:49,15.233527,76.854002,Rioting reported near Ballari PS-2 jurisdiction.
15501,100030013202406208,202406208,2024-10-27,13,3,2,2,5,2,2024-10-27 01:14:25,2024-10-27 01:14:25,12.797846,74.750662,Vehicle Theft reported near Mangaluru PS-5 jurisdiction.
15502,100060029202602960,202602960,2026-04-18,29,6,2,5,11,3,2026-04-18 21:58:28,2026-04-18 21:58:28,17.470153,76.907324,Drug Peddling reported near Kalaburagi PS-6 jurisdiction.
15503,100070033202504788,202504788,2025-01-08,33,7,1,6,13,1,2025-01-08 21:56:15,2025-01-08 21:56:15,15.076363,76.837471,Rioting reported near Ballari PS-4 jurisdiction.
15504,100020008202617841,202617841,2026-03-29,8,2,1,3,7,2,2026-03-29 08:25:15,2026-03-29 08:25:15,12.261107,76.613052,Assault on Woman reported near Mysuru PS-4 jurisdiction.
15505,100020006202413867,202413867,2024-01-31,6,2,1,2,5,4,2024-01-31 16:02:18,2024-01-31 16:02:18,12.319795,76.670544,Vehicle Theft reported near Mysuru PS-2 jurisdiction.
15506,100010004202610777,202610777,2026-03-30,4,1,1,3,7,2,2026-03-30 01:45:24,2026-03-30 01:45:24,12.838557,77.574689,Assault on Woman reported near Bengaluru PS-4 jurisdiction.
15507,100010002202504372,202504372,2025-09-21,2,1,2,2,6,1,2025-09-21 20:38:24,2025-09-21 20:38:24,12.870527,77.678556,Chain Snatching reported near Bengaluru PS-2 jurisdiction.
15508,100010004202509502,202509502,2025-11-16,4,1,2,4,9,3,2025-11-16 11:26:57,2025-11-16 11:26:57,12.85171,77.554321,Online Financial Fraud reported near Bengaluru PS-4 jurisdiction.
15509,100040016202611811,202611811,2026-02-07,16,4,1,6,13,1,2026-02-07 01:49:10,2026-02-07 01:49:10,15.993123,74.469894,Rioting reported near Belagavi PS-2 jurisdiction.
